,faultNumber,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11
58,0.0,3677.3,4525.9,9.4529,26.779,42.158,2700.3,74.573,120.4,0.33059,80.308,50.292,2629.2,25.072,49.463,3096.9,22.073,65.598,226.19,339.56,94.822,77.435,32.33,8.7971,26.251,6.917,19.282,1.6673,33.388,13.99,23.878,1.3066,18.186,2.2289,4.8224,2.2355,0.0077661,0.86613,0.085425,54.409,43.058,61.996,54.457,20.445,61.061,21.854,40.174,38.959,45.291,46.725,40.153,20.201
59,0.0,3661.1,4563.5,9.368,26.767,42.411,2700.7,75.03,120.41,0.33406,80.346,50.243,2629.0,23.199,51.318,3099.9,23.015,65.645,226.47,339.51,94.711,77.376,32.33,8.7971,26.251,6.917,19.282,1.6673,33.388,13.99,23.878,1.3066,18.186,2.2289,4.8224,2.2355,0.0077661,0.86613,0.085425,54.409,43.058,62.276,54.006,20.471,58.974,21.563,39.751,38.816,49.584,46.78,40.986,17.952
60,0.0,3637.3,4457.3,9.2994,26.766,42.085,2701.5,74.634,120.41,0.35611,80.367,49.451,2629.7,25.546,51.723,3100.4,22.658,65.681,229.13,339.06,94.718,77.491,31.948,8.7754,26.097,6.9677,19.049,1.645,32.134,13.924,23.808,1.2579,18.89,2.271,4.9166,2.3323,0.010592,0.84494,0.10269,53.665,44.537,63.191,53.345,21.505,62.36,21.585,42.485,36.484,50.522,47.22,40.459,18.786
61,0.0,3658.4,4430.5,9.2962,26.818,42.498,2701.1,75.024,120.38,0.35432,80.403,50.717,2629.5,25.179,49.033,3100.8,21.479,65.736,229.1,339.31,94.619,77.299,31.948,8.7754,26.097,6.9677,19.049,1.645,32.134,13.924,23.808,1.2579,18.89,2.271,4.9166,2.3323,0.010592,0.84494,0.10269,53.665,44.537,62.828,53.667,21.658,63.711,21.636,42.703,40.21,44.297,47.561,40.446,21.593
62,0.0,3609.5,4497.9,9.2996,26.939,42.502,2700.2,75.521,120.42,0.34731,80.106,49.854,2627.3,26.041,50.641,3100.2,22.991,65.737,231.58,339.13,94.859,77.173,31.955,8.888,26.129,7.1716,19.093,1.6905,32.844,13.667,23.675,1.326,18.904,2.2766,4.8315,2.2052,0.010592,0.84494,0.10269,53.665,44.537,63.168,53.366,25.513,62.451,21.273,41.993,37.67,48.018,47.679,40.72,18.032
63,0.0,3630.8,4487.2,9.3146,26.582,42.439,2701.1,75.323,120.41,0.34885,80.161,49.211,2629.0,24.666,48.4,3101.7,23.328,65.734,233.26,339.26,94.655,77.635,31.955,8.888,26.129,7.1716,19.093,1.6905,32.844,13.667,23.675,1.326,18.904,2.2766,4.8315,2.2052,0.010592,0.84494,0.10269,53.665,44.537,62.801,53.494,25.38,61.772,21.244,41.806,35.778,42.83,47.87,40.3,17.204
64,0.0,3572.4,4475.3,9.403,26.975,42.509,2705.8,75.062,120.41,0.32225,80.322,49.32,2634.0,26.231,47.927,3103.8,23.003,65.769,233.94,339.79,94.893,77.398,31.577,8.8893,26.437,7.0571,19.005,1.6351,32.22,13.765,24.289,1.2533,19.032,2.2834,4.798,2.3526,0.010592,0.84494,0.10269,53.665,44.537,61.84,53.479,25.599,63.801,22.112,38.153,36.1,41.735,48.146,40.695,17.981
65,0.0,3588.2,4458.2,9.3951,27.077,42.295,2707.0,74.81,120.38,0.32102,80.103,49.042,2634.7,26.104,51.313,3105.5,22.984,65.784,234.6,340.19,94.895,77.021,31.577,8.8893,26.437,7.0571,19.005,1.6351,32.22,13.765,24.289,1.2533,19.032,2.2834,4.798,2.3526,0.026902,0.8506,0.093764,54.634,44.207,61.568,53.684,25.714,61.536,21.923,38.303,35.281,49.573,47.915,40.823,18.059
66,0.0,3575.7,4484.6,9.4856,26.823,42.225,2710.5,75.308,120.4,0.33225,80.1,50.524,2639.6,24.35,51.289,3108.2,22.565,65.764,234.31,340.79,94.878,77.551,31.928,8.8792,26.63,6.9309,18.877,1.6698,32.641,13.952,24.354,1.1492,18.631,2.262,4.8115,2.2502,0.026902,0.8506,0.093764,54.634,44.207,62.57,53.538,29.542,58.123,22.261,39.377,39.641,49.518,48.06,40.223,19.025
67,0.0,3608.9,4490.6,9.4346,27.426,42.451,2713.9,74.581,120.43,0.33313,80.134,49.942,2642.3,25.812,49.595,3112.4,22.626,65.764,234.68,341.07,94.679,77.807,31.928,8.8792,26.63,6.9309,18.877,1.6698,32.641,13.952,24.354,1.1492,18.631,2.262,4.8115,2.2502,0.026902,0.8506,0.093764,54.634,44.207,61.997,53.466,29.401,62.239,22.293,39.27,37.928,45.596,48.145,41.612,18.851
68,0.0,3637.6,4461.1,9.504,27.179,42.524,2717.6,74.088,120.42,0.35314,80.331,49.537,2645.8,24.603,50.308,3115.2,22.567,65.816,232.95,341.38,94.621,77.654,31.931,8.9348,26.578,6.7792,18.886,1.6646,32.552,13.836,24.089,1.2679,19.006,2.2542,4.7786,2.1904,0.026902,0.8506,0.093764,54.634,44.207,62.505,54.105,26.578,62.277,22.563,41.882,36.736,47.246,48.413,41.102,18.968
69,0.0,3607.1,4528.7,9.5267,27.439,42.267,2718.4,75.458,120.4,0.35093,80.29,50.385,2647.7,24.927,49.28,3116.5,23.58,65.868,235.3,342.13,94.584,77.869,31.931,8.9348,26.578,6.7792,18.886,1.6646,32.552,13.836,24.089,1.2679,19.006,2.2542,4.7786,2.1904,0.026902,0.8506,0.093764,54.634,44.207,63.03,53.295,26.755,60.143,22.672,42.151,39.234,44.868,48.313,41.462,16.535
70,0.0,3689.1,4454.1,9.5046,26.616,42.153,2719.5,75.302,120.42,0.34161,80.224,47.673,2649.6,26.567,51.287,3116.8,23.648,65.903,235.16,342.37,94.388,77.555,31.993,8.982,26.707,6.6311,18.734,1.6235,32.654,13.763,24.435,1.1863,18.138,2.2252,4.857,2.3412,0.012912,0.8339,0.097711,54.274,44.002,62.974,54.15,27.295,60.226,22.449,40.298,31.253,49.513,48.604,41.722,16.38
71,0.0,3687.9,4478.9,9.3823,26.552,42.636,2716.3,74.117,120.4,0.33937,79.905,52.075,2644.3,25.559,49.364,3114.9,22.321,65.893,234.55,342.67,94.557,77.05,31.993,8.982,26.707,6.6311,18.734,1.6235,32.654,13.763,24.435,1.1863,18.138,2.2252,4.857,2.3412,0.012912,0.8339,0.097711,54.274,44.002,62.995,53.854,26.989,63.0,22.15,40.572,44.206,45.062,48.843,40.853,19.579
72,0.0,3746.0,4475.3,9.4214,27.063,42.321,2715.1,74.999,120.42,0.32917,79.634,49.403,2642.9,25.766,50.082,3113.0,23.695,65.794,237.79,342.6,94.474,77.155,31.7,8.8504,26.249,6.6965,19.119,1.6348,32.564,13.79,24.642,1.4243,18.367,2.2441,4.9398,2.2862,0.012912,0.8339,0.097711,54.274,44.002,63.461,54.263,26.507,63.519,22.395,39.833,36.344,46.724,48.745,41.412,16.334
73,0.0,3695.5,4521.6,9.448,26.819,41.896,2716.1,75.016,120.4,0.33271,79.729,50.857,2645.6,25.805,50.738,3112.6,23.19,65.723,235.2,343.16,94.374,77.236,31.7,8.8504,26.249,6.6965,19.119,1.6348,32.564,13.79,24.642,1.4243,18.367,2.2441,4.9398,2.2862,0.012912,0.8339,0.097711,54.274,44.002,64.33,53.708,26.649,61.727,22.631,39.402,40.621,48.243,49.171,41.676,17.533
74,0.0,3711.5,4458.8,9.4377,26.756,42.501,2716.7,74.435,120.42,0.3373,79.783,50.957,2645.5,25.019,50.827,3113.0,23.031,65.738,236.71,343.48,94.305,77.447,32.698,8.8834,26.623,6.7285,18.905,1.6193,32.941,13.711,24.215,1.2422,18.385,2.2107,4.7693,2.2735,0.012912,0.8339,0.097711,54.274,44.002,63.688,53.491,29.649,62.623,22.684,39.501,40.918,48.448,49.227,42.241,17.901
75,0.0,3707.6,4501.1,9.4148,26.986,42.774,2717.7,75.574,120.37,0.33775,79.941,50.949,2647.2,27.53,48.184,3114.2,22.851,65.776,236.76,343.56,94.41,77.424,32.698,8.8834,26.623,6.7285,18.905,1.6193,32.941,13.711,24.215,1.2422,18.385,2.2107,4.7693,2.2735,0.021979,0.8359,0.11202,54.524,43.662,63.755,52.985,29.723,62.131,22.646,39.446,40.893,42.332,48.995,41.038,18.322
76,0.0,3705.4,4465.9,9.4427,27.096,42.705,2716.1,74.519,120.42,0.32674,79.862,49.097,2644.5,26.748,48.535,3111.4,23.81,65.813,236.06,343.77,94.211,77.236,32.471,8.8646,26.171,6.8619,18.221,1.6419,33.058,13.734,24.46,1.2489,18.432,2.2629,4.7129,2.2495,0.021979,0.8359,0.11202,54.524,43.662,63.672,53.891,20.107,60.044,22.965,38.565,35.442,43.144,49.064,41.364,16.055
77,0.0,3708.3,4538.1,9.4106,27.081,42.142,2714.1,74.49,120.39,0.32759,79.864,50.588,2643.7,25.034,49.174,3108.9,22.688,65.841,238.04,343.96,94.368,77.19,32.471,8.8646,26.171,6.8619,18.221,1.6419,33.058,13.734,24.46,1.2489,18.432,2.2629,4.7129,2.2495,0.021979,0.8359,0.11202,54.524,43.662,63.622,53.026,20.056,60.86,23.318,38.461,39.83,44.622,48.892,41.639,18.717
78,0.0,3683.8,4536.6,9.3881,27.092,42.44,2712.2,74.547,120.4,0.32563,79.67,50.112,2641.1,25.284,50.127,3108.3,22.732,65.812,238.22,343.62,94.463,76.898,32.499,8.7845,26.874,6.9692,18.434,1.6287,32.933,13.731,24.489,1.199,18.456,2.2629,4.7232,2.1997,0.021979,0.8359,0.11202,54.524,43.662,62.955,54.76,22.055,61.143,22.798,39.165,38.431,46.828,48.883,41.127,18.651
79,0.0,3648.5,4533.6,9.6054,26.84,42.259,2713.1,75.294,120.37,0.3292,79.749,50.283,2642.3,24.365,50.086,3108.8,23.056,65.784,237.79,343.53,94.431,77.329,32.499,8.7845,26.874,6.9692,18.434,1.6287,32.933,13.731,24.489,1.199,18.456,2.2629,4.7232,2.1997,0.021979,0.8359,0.11202,54.524,43.662,63.563,54.797,21.882,59.673,22.809,38.73,38.933,46.733,48.93,41.076,17.862
80,0.0,3668.1,4547.9,9.5329,26.956,42.368,2715.3,75.484,120.4,0.32911,79.87,52.911,2643.8,26.498,49.002,3109.2,22.496,65.779,235.14,343.52,94.588,77.26,32.081,8.8283,26.432,6.8409,18.396,1.604,32.984,13.832,24.364,1.3926,18.55,2.2351,4.8944,2.3499,0.025028,0.82856,0.081552,52.922,43.218,62.253,54.176,21.282,61.978,23.055,38.515,46.665,44.225,49.226,41.909,19.196
81,0.0,3631.9,4521.3,9.3412,26.873,42.217,2715.4,75.548,120.37,0.32641,79.879,50.074,2644.6,25.311,51.254,3111.1,24.531,65.818,237.32,343.12,94.624,77.257,32.081,8.8283,26.432,6.8409,18.396,1.604,32.984,13.832,24.364,1.3926,18.55,2.2351,4.8944,2.3499,0.025028,0.82856,0.081552,52.922,43.218,62.875,54.494,21.645,62.437,22.587,38.844,38.319,49.437,49.058,40.29,14.353
82,0.0,3703.0,4513.2,9.3745,26.385,42.2,2717.9,75.766,120.42,0.33987,80.057,51.01,2648.2,25.414,49.525,3113.6,22.294,65.858,237.34,342.89,94.552,77.38,32.379,8.8645,26.9,6.8546,18.289,1.6548,32.871,13.76,24.162,1.2843,17.931,2.2456,4.7183,2.3101,0.025028,0.82856,0.081552,52.922,43.218,62.756,54.748,25.075,63.252,22.683,39.847,41.073,45.434,49.081,41.486,19.642
83,0.0,3678.0,4567.7,9.4163,27.03,42.362,2717.1,75.636,120.38,0.33951,79.903,50.121,2646.4,26.18,48.567,3113.7,22.44,65.861,236.7,343.15,94.464,77.318,32.379,8.8645,26.9,6.8546,18.289,1.6548,32.871,13.76,24.162,1.2843,17.931,2.2456,4.7183,2.3101,0.025028,0.82856,0.081552,52.922,43.218,63.186,54.095,25.019,61.268,22.81,39.891,38.455,43.218,49.164,40.741,19.307
84,0.0,3669.8,4592.3,9.3023,26.965,42.034,2717.0,74.818,120.42,0.33169,79.863,49.909,2647.0,24.243,49.426,3111.4,21.724,65.881,237.31,343.18,94.491,77.269,32.051,8.8884,26.471,6.9487,18.279,1.6468,32.904,13.709,25.017,1.1537,18.059,2.2425,4.7467,2.2475,0.025028,0.82856,0.081552,52.922,43.218,63.239,54.136,22.379,61.257,22.939,38.887,37.833,45.206,49.135,41.764,21.011
85,0.0,3695.7,4566.4,9.2944,26.601,42.55,2716.7,74.564,120.4,0.33131,79.835,49.544,2645.0,25.658,51.269,3112.4,22.748,65.862,236.48,343.02,94.52,77.177,32.051,8.8884,26.471,6.9487,18.279,1.6468,32.904,13.709,25.017,1.1537,18.059,2.2425,4.7467,2.2475,0.023138,0.83274,0.09737,53.816,44.258,62.794,54.445,22.288,64.104,22.606,38.934,36.759,49.47,49.042,40.759,18.59
86,0.0,3633.1,4571.7,9.4387,26.462,42.223,2717.1,75.044,120.39,0.32468,79.808,50.073,2646.7,24.263,48.474,3112.0,22.367,65.822,236.5,342.75,94.484,77.418,32.442,8.876,26.478,6.9796,18.392,1.6534,33.33,14.018,24.77,1.335,18.248,2.2487,4.7614,2.2174,0.023138,0.83274,0.09737,53.816,44.258,63.026,54.489,25.397,60.157,22.839,38.244,38.314,43.003,48.983,41.622,19.481
87,0.0,3635.1,4531.4,9.3861,26.728,42.161,2717.9,75.154,120.38,0.3238,79.863,51.155,2646.9,24.214,50.999,3113.5,22.285,65.836,236.58,343.01,94.65,77.529,32.442,8.876,26.478,6.9796,18.392,1.6534,33.33,14.018,24.77,1.335,18.248,2.2487,4.7614,2.2174,0.023138,0.83274,0.09737,53.816,44.258,62.992,54.972,25.5,62.969,22.843,38.35,41.498,48.845,48.92,40.769,19.673
88,0.0,3628.4,4530.3,9.3346,26.869,42.693,2717.2,75.413,120.42,0.35985,79.973,50.956,2646.7,26.077,51.302,3112.6,23.111,65.849,234.44,342.71,94.587,77.372,31.9,8.9408,26.122,6.9338,18.805,1.6297,33.111,13.72,24.296,1.0858,18.188,2.2268,4.8178,2.332,0.023138,0.83274,0.09737,53.816,44.258,62.759,54.782,21.773,60.193,22.704,42.268,40.913,49.547,49.051,41.765,17.709
89,0.0,3613.6,4548.0,9.2589,27.123,42.391,2716.1,75.456,120.38,0.35799,79.956,50.8,2644.4,25.916,47.752,3112.1,22.351,65.883,236.63,343.23,94.688,77.209,31.9,8.9408,26.122,6.9338,18.805,1.6297,33.111,13.72,24.296,1.0858,18.188,2.2268,4.8178,2.332,0.023138,0.83274,0.09737,53.816,44.258,63.013,54.569,21.799,62.107,22.834,42.495,40.453,41.332,48.795,40.501,19.515
90,0.0,3675.6,4495.1,9.284,26.911,41.923,2717.9,74.896,120.4,0.32429,79.987,48.949,2646.7,24.765,48.051,3111.5,22.019,65.882,237.49,342.95,94.595,77.194,32.709,8.8209,26.644,7.0054,18.817,1.6234,33.247,13.754,24.708,1.3222,18.413,2.2154,4.7997,2.3727,0.040475,0.80887,0.093542,53.237,44.0,62.277,54.219,26.834,62.373,23.038,38.706,35.006,42.025,48.758,41.531,20.304
91,0.0,3626.7,4527.6,9.3431,26.94,42.259,2714.4,74.84,120.39,0.32419,79.609,49.54,2643.4,25.127,48.959,3109.5,23.466,65.846,238.01,342.89,94.663,76.777,32.709,8.8209,26.644,7.0054,18.817,1.6234,33.247,13.754,24.708,1.3222,18.413,2.2154,4.7997,2.3727,0.040475,0.80887,0.093542,53.237,44.0,63.119,53.831,26.761,62.627,22.805,38.717,36.747,44.125,48.697,40.789,16.929
92,0.0,3645.0,4516.2,9.3931,27.421,42.027,2712.9,74.508,120.37,0.329,79.522,48.647,2641.7,25.264,50.114,3106.8,23.249,65.755,236.47,342.86,94.808,76.91,32.229,8.7722,26.426,6.8618,18.602,1.6698,32.681,13.908,24.586,1.1831,18.305,2.1983,4.807,2.3726,0.040475,0.80887,0.093542,53.237,44.0,62.093,53.931,18.957,61.313,22.894,38.927,34.119,46.797,48.828,40.77,17.459
93,0.0,3586.4,4529.4,9.2072,26.765,42.196,2713.6,75.346,120.36,0.33276,79.718,51.432,2641.9,26.466,50.642,3108.5,23.251,65.716,238.77,342.69,94.751,77.415,32.229,8.7722,26.426,6.8618,18.602,1.6698,32.681,13.908,24.586,1.1831,18.305,2.1983,4.807,2.3726,0.040475,0.80887,0.093542,53.237,44.0,63.102,53.772,18.942,59.872,22.54,38.468,42.314,48.019,48.615,40.528,17.425
94,0.0,3673.5,4549.3,9.2537,26.581,42.346,2716.8,75.967,120.41,0.34753,80.04,50.726,2646.7,25.034,48.563,3111.9,23.657,65.723,236.28,342.47,94.705,77.302,32.312,8.8498,26.864,6.6747,19.11,1.7035,32.955,13.793,24.405,1.2756,17.978,2.288,4.8228,2.3024,0.040475,0.80887,0.093542,53.237,44.0,62.815,54.074,23.21,62.472,22.769,40.799,40.235,43.207,48.824,41.125,16.446
95,0.0,3666.2,4546.3,9.3139,26.951,42.063,2715.9,75.029,120.39,0.3477,79.954,46.885,2645.0,25.797,50.364,3112.1,22.787,65.79,234.48,342.28,94.482,77.307,32.312,8.8498,26.864,6.6747,19.11,1.7035,32.955,13.793,24.405,1.2756,17.978,2.288,4.8228,2.3024,0.014725,0.83102,0.10235,53.22,43.908,62.94,54.11,23.511,62.572,22.604,40.777,28.933,47.377,48.331,40.235,18.507
96,0.0,3753.4,4475.0,9.4347,26.919,42.449,2715.7,75.128,120.43,0.32985,80.082,50.561,2645.0,24.72,49.755,3111.4,22.625,65.803,233.69,342.22,94.538,77.247,32.036,8.7398,27.218,6.8718,18.84,1.6159,32.759,13.876,24.88,1.259,18.317,2.2256,4.7365,2.261,0.014725,0.83102,0.10235,53.22,43.908,63.188,53.704,22.527,59.055,22.843,39.909,39.752,45.968,48.111,41.465,18.886
97,0.0,3683.4,4451.8,9.3522,26.679,42.299,2711.2,75.489,120.41,0.33363,79.825,48.922,2639.3,23.396,50.534,3107.4,21.409,65.824,232.26,341.59,94.504,76.759,32.036,8.7398,27.218,6.8718,18.84,1.6159,32.759,13.876,24.88,1.259,18.317,2.2256,4.7365,2.261,0.014725,0.83102,0.10235,53.22,43.908,64.393,53.981,22.359,60.955,22.335,39.448,34.927,47.77,47.946,41.461,21.821
98,0.0,3642.7,4487.3,9.3222,27.504,42.695,2707.8,75.172,120.4,0.34273,79.636,50.737,2635.9,25.813,50.057,3104.1,22.015,65.717,231.32,341.73,94.696,77.287,31.873,8.894,26.701,6.9808,18.522,1.6705,32.845,13.831,24.061,1.2606,18.764,2.2698,4.709,2.2908,0.014725,0.83102,0.10235,53.22,43.908,63.466,54.184,25.072,59.798,22.544,40.573,40.268,46.667,47.744,41.07,20.373
99,0.0,3664.4,4471.1,9.3007,26.92,42.222,2708.3,75.638,120.39,0.34133,79.85,49.805,2637.1,25.503,48.679,3104.1,23.365,65.681,230.58,341.2,94.63,77.411,31.873,8.894,26.701,6.9808,18.522,1.6705,32.845,13.831,24.061,1.2606,18.764,2.2698,4.709,2.2908,0.014725,0.83102,0.10235,53.22,43.908,63.093,54.378,24.708,60.306,22.6,40.743,37.526,43.476,47.526,41.004,17.156
100,0.0,3676.9,4545.3,9.2377,26.872,42.388,2710.2,74.452,120.38,0.33808,80.075,48.091,2639.3,24.154,49.473,3106.1,23.107,65.705,230.26,341.49,94.695,77.189,32.089,8.8636,26.394,6.7392,18.617,1.6532,32.929,13.776,24.507,1.3773,18.248,2.2068,4.8026,2.3133,0.012153,0.82624,0.092921,52.914,43.766,61.88,54.287,26.783,61.5,22.571,39.982,32.481,45.315,47.805,41.534,17.772
101,0.0,3642.5,4531.9,9.359,26.876,41.808,2709.5,75.745,120.41,0.33646,79.854,50.307,2637.7,27.064,47.478,3104.2,22.668,65.703,231.12,341.72,94.748,76.889,32.089,8.8636,26.394,6.7392,18.617,1.6532,32.929,13.776,24.507,1.3773,18.248,2.2068,4.8026,2.3133,0.012153,0.82624,0.092921,52.914,43.766,62.472,54.447,26.826,61.076,22.411,40.181,39.004,40.698,47.676,41.054,18.854
102,0.0,3718.2,4464.6,9.1409,27.081,42.556,2707.7,75.07,120.39,0.33356,79.77,48.622,2637.2,26.512,49.903,3105.4,22.67,65.667,231.14,341.52,94.693,77.048,32.309,8.9268,26.296,7.0319,18.614,1.6557,32.567,13.882,24.528,1.264,18.648,2.2346,4.7295,2.286,0.012153,0.82624,0.092921,52.914,43.766,63.309,55.054,24.801,63.628,22.6,39.044,34.044,46.31,47.624,40.47,18.856
103,0.0,3690.0,4548.5,9.2983,26.829,42.464,2707.3,74.901,120.42,0.33048,79.761,49.71,2636.0,26.28,50.748,3104.8,23.432,65.632,233.65,341.54,94.538,77.167,32.309,8.9268,26.296,7.0319,18.614,1.6557,32.567,13.882,24.528,1.264,18.648,2.2346,4.7295,2.286,0.012153,0.82624,0.092921,52.914,43.766,63.794,54.049,24.975,60.642,22.146,39.419,37.247,48.266,47.353,41.362,17.053
104,0.0,3614.5,4519.4,9.1954,27.099,41.84,2707.4,75.242,120.36,0.34142,80.075,50.649,2636.3,24.211,49.345,3103.2,22.129,65.641,230.63,340.99,94.68,77.696,32.205,8.8379,26.133,6.9774,18.659,1.7046,32.757,13.616,24.483,1.2162,18.356,2.2148,4.8285,2.1642,0.012153,0.82624,0.092921,52.914,43.766,62.523,54.432,22.891,63.346,22.463,40.936,40.009,45.019,47.573,40.392,20.094
105,0.0,3657.7,4537.8,9.3289,26.831,42.278,2707.4,75.066,120.41,0.34348,80.085,49.342,2636.6,22.431,48.612,3104.3,23.246,65.694,229.69,340.39,94.788,77.105,32.205,8.8379,26.133,6.9774,18.659,1.7046,32.757,13.616,24.483,1.2162,18.356,2.2148,4.8285,2.1642,0.013249,0.82593,0.091487,53.055,43.899,61.779,54.212,22.781,60.407,22.364,40.685,36.165,43.322,47.466,40.894,17.478
106,0.0,3665.0,4551.2,9.4212,26.609,41.982,2708.3,74.931,120.38,0.31366,80.036,50.742,2637.9,26.331,50.614,3104.7,21.816,65.7,228.66,341.05,94.767,76.932,32.478,8.9478,26.716,6.9,18.495,1.6003,33.081,13.9,24.346,1.2339,18.884,2.263,4.8757,2.2924,0.013249,0.82593,0.091487,53.055,43.899,62.017,53.965,23.885,59.291,22.176,37.073,40.285,47.954,47.447,40.466,20.888
107,0.0,3619.2,4519.4,9.3001,26.7,42.303,2709.3,75.321,120.41,0.31118,80.087,48.109,2638.8,23.747,47.923,3105.2,23.752,65.701,227.66,340.98,94.692,77.478,32.478,8.9478,26.716,6.9,18.495,1.6003,33.081,13.9,24.346,1.2339,18.884,2.263,4.8757,2.2924,0.013249,0.82593,0.091487,53.055,43.899,62.804,54.346,23.776,61.117,22.304,37.375,32.535,41.728,47.426,41.671,16.249
108,0.0,3616.7,4530.7,9.3153,27.097,42.265,2708.5,75.91,120.39,0.34212,80.108,49.69,2637.1,23.996,49.681,3106.3,22.641,65.695,231.03,340.46,94.755,77.148,31.809,8.9711,26.832,6.8134,19.018,1.6269,32.602,13.564,23.935,1.3879,18.86,2.2926,4.8194,2.1387,0.013249,0.82593,0.091487,53.055,43.899,63.473,54.645,21.074,61.011,22.21,41.113,37.186,45.795,47.013,40.175,18.901
109,0.0,3664.6,4559.6,9.2767,26.327,42.202,2705.1,75.418,120.4,0.34693,79.853,50.034,2633.1,24.364,48.066,3103.3,23.477,65.676,229.18,339.89,94.749,76.781,31.809,8.9711,26.832,6.8134,19.018,1.6269,32.602,13.564,23.935,1.3879,18.86,2.2926,4.8194,2.1387,0.013249,0.82593,0.091487,53.055,43.899,62.648,54.3,21.238,62.443,21.688,40.526,38.201,42.058,47.069,40.997,16.959
110,0.0,3672.2,4498.2,9.1289,26.953,42.044,2705.1,75.127,120.4,0.30269,79.737,49.758,2632.9,24.623,51.733,3103.6,23.119,65.604,227.85,339.98,94.661,76.83,31.873,8.956,26.404,6.6328,18.75,1.6283,32.683,13.929,23.873,1.367,18.762,2.275,4.9199,2.2559,0.02877,0.83781,0.10996,53.867,43.391,63.301,53.754,27.482,62.586,22.029,36.792,37.388,50.545,47.058,40.702,17.833
111,0.0,3668.8,4501.9,9.2511,26.95,42.305,2707.4,74.901,120.42,0.30417,80.016,50.338,2636.1,25.221,50.16,3105.5,24.211,65.557,228.82,340.22,94.688,77.372,31.873,8.956,26.404,6.6328,18.75,1.6283,32.683,13.929,23.873,1.367,18.762,2.275,4.9199,2.2559,0.02877,0.83781,0.10996,53.867,43.391,63.359,53.71,27.354,59.647,21.959,36.612,39.096,46.904,46.856,40.823,15.198
112,0.0,3739.1,4532.2,9.3148,26.95,42.448,2706.1,75.83,120.41,0.34499,80.088,49.108,2634.0,23.646,48.637,3105.9,22.297,65.584,228.88,339.51,94.469,77.25,31.904,8.7147,26.762,6.8362,18.871,1.6571,32.774,13.903,24.9,1.453,18.651,2.2612,4.7553,2.2396,0.02877,0.83781,0.10996,53.867,43.391,63.884,53.989,27.427,61.032,21.683,41.302,35.474,43.38,46.733,41.576,19.741
113,0.0,3742.1,4545.3,9.183,27.011,42.22,2704.0,74.573,120.42,0.34855,80.035,49.111,2632.3,24.865,49.137,3103.5,23.103,65.618,228.12,339.75,94.496,77.014,31.904,8.7147,26.762,6.8362,18.871,1.6571,32.774,13.903,24.9,1.453,18.651,2.2612,4.7553,2.2396,0.02877,0.83781,0.10996,53.867,43.391,63.832,53.832,27.379,60.525,21.534,40.867,35.485,44.538,46.682,41.793,17.851
114,0.0,3668.2,4509.2,9.2982,27.47,41.993,2703.5,74.87,120.42,0.34338,80.162,47.541,2631.3,26.453,50.507,3103.2,23.941,65.597,227.69,339.59,94.486,77.337,32.001,8.9959,26.477,6.9034,19.18,1.6294,32.414,13.772,24.835,1.2229,19.099,2.2492,4.8778,2.3634,0.02877,0.83781,0.10996,53.867,43.391,63.46,53.961,27.299,61.063,21.91,40.932,30.865,47.706,46.601,41.488,15.831
115,0.0,3689.9,4518.2,9.3173,27.012,42.082,2703.3,75.398,120.4,0.34333,80.297,49.016,2631.6,24.358,51.195,3103.3,23.131,65.657,226.62,339.17,94.553,77.612,32.001,8.9959,26.477,6.9034,19.18,1.6294,32.414,13.772,24.835,1.2229,19.099,2.2492,4.8778,2.3634,0.0093919,0.84128,0.11373,53.501,44.144,63.086,53.853,27.383,61.74,21.641,40.938,35.205,49.3,46.873,41.13,17.719
116,0.0,3675.3,4485.8,9.3267,27.203,42.871,2702.2,75.714,120.4,0.32848,80.356,50.745,2630.9,26.067,48.538,3102.5,23.197,65.728,228.4,339.09,94.647,77.486,32.591,8.9028,26.552,6.833,18.783,1.621,32.883,13.879,23.787,1.2065,18.64,2.2415,4.8834,2.283,0.0093919,0.84128,0.11373,53.501,44.144,62.759,53.441,26.573,61.012,21.608,39.27,40.293,43.15,46.717,41.784,17.554
117,0.0,3651.2,4477.6,9.2115,26.829,42.269,2699.0,75.712,120.38,0.32936,80.158,50.177,2627.6,25.636,50.913,3099.5,22.038,65.736,226.98,339.06,94.613,76.811,32.591,8.9028,26.552,6.833,18.783,1.621,32.883,13.879,23.787,1.2065,18.64,2.2415,4.8834,2.283,0.0093919,0.84128,0.11373,53.501,44.144,63.174,53.539,26.747,60.578,21.451,39.162,38.62,48.646,46.85,40.135,20.366
